,hashed-id,CourseID,Finished.x,Q1a.x,Q1b.x,Q2a.x,Q2b.x,Q3a.x,Q3b.x,Q4a.x,Q4b.x,Q5a.x,Q5b.x,Q6a.x,Q6b.x,Q7a.x,Q7b.x,Q8a.x,Q8b.x,Q9a.x,Q9b.x,Q10a.x,Q10b.x,Q11a.x,Q11b.x,Q12a.x,Q12b.x,Q13a.x,Q13b.x,Q14a.x,Q14b.x,Q15a.x,Q15b.x,Q16a.x,Q16b.x,Q17a.x,Q17b.x,Q18a.x,Q18b.x,Q19a.x,Q19b.x,Q20a.x,Q20b.x,Q21a.x,Q21b.x,Q22a.x,Q22b.x,Q23a.x,Q23b.x,Q24a.x,Q24b.x,Q25a.x,Q25b.x,Q26a.x,Q26b.x,Q27a.x,Q27b.x,Q28a.x,Q28b.x,Q29a.x,Q29b.x,Q30a.x,Q30b.x,Q31a.x,Q31b.x,IsTransformed.x,Finished.y,Q1a.y,Q1b.y,Q2a.y,Q2b.y,Q3a.y,Q3b.y,Q4a.y,Q4b.y,Q5a.y,Q5b.y,Q6a.y,Q6b.y,Q7a.y,Q7b.y,Q8a.y,Q8b.y,Q9a.y,Q9b.y,Q10a.y,Q10b.y,Q11a.y,Q11b.y,Q12a.y,Q12b.y,Q13a.y,Q13b.y,Q14a.y,Q14b.y,Q15a.y,Q15b.y,Q16a.y,Q16b.y,Q17a.y,Q17b.y,Q18a.y,Q18b.y,Q19a.y,Q19b.y,Q20a.y,Q20b.y,Q21a.y,Q21b.y,Q22a.y,Q22b.y,Q23a.y,Q23b.y,Q24a.y,Q24b.y,Q25a.y,Q25b.y,Q26a.y,Q26b.y,Q27a.y,Q27b.y,Q28a.y,Q28b.y,Q29a.y,Q29b.y,Q30a.y,Q30b.y,Q31a.y,Q31b.y,Q12c,Q6c,Q27c,Q19c,Q26c,Q5c,Q30c,Q1c,Q8c,Q11c,Q14c,Q15c,Q21c,Q17c,Q18c,Q3c,Q28c,Q22c,Q10c,Q4c,Q9c,Q24c,Q16c,CurrentMajor,ChangeMajor,CurrentInterest,SemesterInterest,SI_why,PhysGradSchool,SciMathGradSchool,NonAcadJob,MedSchool,ProfSchool,K12Teacher,CollegeTeacher,NonSciJob,GenderCode,Consent,Gender,IsTransformed.y,Gender_Text,AmerInd.AlaskaNat,Asian,Black,Hispanic,NatHaw.PacIsl,White,Other,Other_Text,Course
10,3990532511167143819,phys251-fa15,1.0,4.0,5.0,4.0,5.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,1.0,3.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0,4.0,5.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,5.0,1.0,2.0,3.0,4.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,3.0,1.0,3.0,2.0,5.0,4.0,2.0,4.0,0.0,1.0,4.0,5.0,4.0,5.0,3.0,1.0,4.0,5.0,3.0,4.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,5.0,3.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,,2.0,3.0,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,M,0.0,,,,,,,,,,251
11,-6393132777066852592,phys251-fa15,1.0,5.0,5.0,5.0,5.0,3.0,1.0,2.0,2.0,4.0,5.0,4.0,4.0,3.0,1.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,1.0,4.0,4.0,3.0,5.0,4.0,4.0,2.0,1.0,4.0,2.0,4.0,4.0,2.0,3.0,5.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,3.0,1.0,2.0,3.0,4.0,3.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
12,-9197419791873250360,phys251-fa15,1.0,4.0,5.0,5.0,5.0,2.0,1.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,1.0,2.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,2.0,4.0,4.0,1.0,5.0,3.0,4.0,3.0,4.0,5.0,1.0,4.0,5.0,4.0,2.0,2.0,5.0,3.0,2.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,0.0,1.0,5.0,5.0,5.0,5.0,2.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,1.0,4.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,2.0,1.0,5.0,5.0,1.0,5.0,3.0,3.0,3.0,3.0,5.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,1.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,1.0,2.0,4.0,5.0,5.0,1.0,2.0,1.0,5.0,1.0,5.0,5.0,5.0,2.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,13.0,,1.0,2.0,I'm not a fan of lab in general so I don't think it inspired me.,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,F,0.0,,,,,,,,,,251
13,-874695982128080701,phys251-fa15,1.0,4.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,5.0,3.0,1.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,2.0,1.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,5.0,4.0,4.0,2.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,0.0,1.0,4.0,5.0,5.0,5.0,2.0,1.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,1.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,1.0,4.0,5.0,2.0,4.0,4.0,5.0,5.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,13.0,,2.0,2.0,I still struggled with it through the semester. ,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,F,0.0,,,,,,,,,,251
14,-1305038965680883423,phys251-fa15,1.0,5.0,5.0,4.0,5.0,2.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,1.0,3.0,4.0,5.0,5.0,3.0,3.0,5.0,5.0,1.0,1.0,5.0,5.0,3.0,5.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,2.0,4.0,5.0,4.0,2.0,2.0,1.0,2.0,1.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
15,-2832049236251686253,phys251-fa15,1.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,2.0,4.0,3.0,1.0,3.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,1.0,3.0,3.0,4.0,5.0,0.0,1.0,2.0,5.0,3.0,5.0,2.0,1.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,2.0,4.0,2.0,4.0,5.0,4.0,2.0,1.0,4.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,2.0,1.0,4.0,5.0,4.0,1.0,2.0,1.0,4.0,1.0,3.0,5.0,4.0,1.0,3.0,5.0,2.0,3.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,3.0,5.0,5.0,2.0,4.0,3.0,5.0,4.0,2.0,3.0,13.0,,2.0,2.0,only liked physics in high school my interest decreased after the previous summer when I took the online course,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,F,0.0,,,,,,,,,,251
16,4642635848995614126,phys251-fa15,1.0,4.0,5.0,4.0,5.0,2.0,2.0,3.0,2.0,3.0,5.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,2.0,2.0,5.0,5.0,3.0,4.0,4.0,4.0,2.0,1.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,0.0,1.0,4.0,4.0,5.0,4.0,3.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,1.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,2.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,3.0,2.0,1.0,4.0,2.0,3.0,2.0,2.0,1.0,4.0,4.0,4.0,5.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,13.0,,4.0,2.0,"I loved the experiment but my TA, in my opinion, was terrible. He would take off points for the smallest things, even when I was right and he knew very clearly what I was saying.",2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,M,0.0,,,,,,,,,,251
17,6806064698473542964,phys251-fa15,1.0,4.0,5.0,4.0,5.0,2.0,1.0,3.0,4.0,3.0,5.0,4.0,5.0,3.0,2.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,4.0,5.0,3.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,5.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,2.0,4.0,5.0,2.0,1.0,2.0,1.0,4.0,2.0,5.0,5.0,0.0,1.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,5.0,4.0,5.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,5.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,13.0,14.0,3.0,1.0,I realized that physics can be used in many fields of study ,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,F,0.0,,,,,,,,,,251
18,-1830818249932520830,phys251-fa15,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
19,-7346605038986221830,phys251-fa15,1.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,3.0,5.0,4.0,5.0,2.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,0.0,1.0,5.0,5.0,4.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,2.0,3.0,4.0,5.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,5.0,5.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,5.0,3.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,14.0,14.0,3.0,1.0,My interest in physics has increased slightly due to the experiments. ,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,M,0.0,,,,,,,,,,251
20,-5180581700529778218,phys251-fa15,1.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,4.0,2.0,5.0,3.0,5.0,2.0,1.0,4.0,5.0,4.0,5.0,2.0,4.0,5.0,5.0,1.0,1.0,5.0,5.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,5.0,3.0,3.0,5.0,4.0,2.0,1.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,4.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
21,8181350114302343930,phys251-fa15,1.0,5.0,,4.0,5.0,1.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,1.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,2.0,1.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,1.0,5.0,5.0,2.0,1.0,2.0,1.0,4.0,5.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
22,1676378909640307733,phys251-fa15,1.0,4.0,3.0,4.0,3.0,4.0,1.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,2.0,3.0,5.0,3.0,5.0,2.0,4.0,4.0,4.0,2.0,1.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
23,8026302856298119262,phys251-fa15,1.0,4.0,5.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,,,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,13.0,13.0,2.0,2.0,Same as before,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,F,0.0,,,,,,,,,,251
24,1327058171480045080,phys251-fa15,1.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
25,8214961179351809685,phys251-fa15,1.0,4.0,5.0,4.0,5.0,2.0,1.0,2.0,2.0,4.0,5.0,4.0,5.0,3.0,1.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,2.0,1.0,4.0,4.0,3.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,5.0,0.0,1.0,5.0,5.0,4.0,5.0,2.0,1.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,1.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,3.0,2.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,5.0,4.0,5.0,3.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,5.0,4.0,1.0,4.0,5.0,2.0,4.0,3.0,5.0,5.0,5.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,,3.0,2.0,"I have taken physics classes before and performed physics lab experiments in high school, so my interest level did not really change.",2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,F,0.0,,,,,,,,,,251
26,-5520418997007826187,phys251-fa15,1.0,4.0,5.0,3.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,1.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,5.0,3.0,3.0,1.0,4.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,5.0,5.0,0.0,1.0,4.0,5.0,3.0,5.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,5.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,5.0,5.0,1.0,1.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0,5.0,5.0,3.0,3.0,4.0,2.0,4.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,13.0,,2.0,2.0,Nothing about this course showed my anything revelatory that could alter my previous perception of physics as a field.,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,M,0.0,,,,,,,,,,251
27,7659966616829732320,phys251-fa15,1.0,5.0,5.0,5.0,5.0,2.0,1.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,3.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,5.0,4.0,5.0,2.0,1.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,0.0,1.0,5.0,5.0,5.0,5.0,2.0,1.0,4.0,3.0,4.0,5.0,3.0,5.0,3.0,1.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,2.0,1.0,5.0,5.0,3.0,4.0,3.0,5.0,2.0,2.0,2.0,1.0,4.0,5.0,4.0,5.0,3.0,5.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,5.0,5.0,1.0,5.0,4.0,1.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,,3.0,2.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,F,0.0,,,,,,,,,,251
28,-6129152509447808441,phys251-fa15,1.0,4.0,5.0,2.0,5.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
29,-2137400341943437446,phys251-fa15,1.0,4.0,5.0,5.0,5.0,2.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,1.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,2.0,1.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,3.0,3.0,4.0,5.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,1.0,1.0,1.0,4.0,2.0,4.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
30,-3164799474512252749,phys251-fa15,1.0,4.0,5.0,2.0,5.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,4.0,2.0,,,4.0,1.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
31,-4849536573585024675,phys251-fa15,1.0,4.0,5.0,5.0,5.0,2.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,3.0,1.0,4.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,1.0,5.0,2.0,5.0,5.0,1.0,5.0,2.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,1.0,3.0,1.0,5.0,2.0,5.0,5.0,0.0,1.0,4.0,5.0,5.0,5.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,5.0,3.0,1.0,4.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,2.0,4.0,3.0,4.0,3.0,3.0,5.0,2.0,2.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,2.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,2.0,1.0,4.0,2.0,3.0,3.0,5.0,5.0,2.0,1.0,2.0,5.0,3.0,5.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,1.0,3.0,13.0,,1.0,3.0,It was the sam thing over and over.Different equations to plug number in to and solve for the unknown. ,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,F,0.0,,,,,,,,,,251
32,1516321927804143669,phys251-fa15,1.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,5.0,2.0,4.0,2.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,5.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,5.0,5.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,1.0,1.0,3.0,3.0,4.0,2.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
