,hashed-id,CourseID,Finished.x,Q1a.x,Q1b.x,Q2a.x,Q2b.x,Q3a.x,Q3b.x,Q4a.x,Q4b.x,Q5a.x,Q5b.x,Q6a.x,Q6b.x,Q7a.x,Q7b.x,Q8a.x,Q8b.x,Q9a.x,Q9b.x,Q10a.x,Q10b.x,Q11a.x,Q11b.x,Q12a.x,Q12b.x,Q13a.x,Q13b.x,Q14a.x,Q14b.x,Q15a.x,Q15b.x,Q16a.x,Q16b.x,Q17a.x,Q17b.x,Q18a.x,Q18b.x,Q19a.x,Q19b.x,Q20a.x,Q20b.x,Q21a.x,Q21b.x,Q22a.x,Q22b.x,Q24a.x,Q24b.x,Q25a.x,Q25b.x,Q26a.x,Q26b.x,Q27a.x,Q27b.x,Q28a.x,Q28b.x,Q29a.x,Q29b.x,Q30a.x,Q30b.x,Q31a.x,Q31b.x,IsTransformed.x,ExpertlikePre,PRO_ExpertlikePre,Finished.y,Q1a.y,Q1b.y,Q2a.y,Q2b.y,Q3a.y,Q3b.y,Q4a.y,Q4b.y,Q5a.y,Q5b.y,Q6a.y,Q6b.y,Q7a.y,Q7b.y,Q8a.y,Q8b.y,Q9a.y,Q9b.y,Q10a.y,Q10b.y,Q11a.y,Q11b.y,Q12a.y,Q12b.y,Q13a.y,Q13b.y,Q14a.y,Q14b.y,Q15a.y,Q15b.y,Q16a.y,Q16b.y,Q17a.y,Q17b.y,Q18a.y,Q18b.y,Q19a.y,Q19b.y,Q20a.y,Q20b.y,Q21a.y,Q21b.y,Q22a.y,Q22b.y,Q24a.y,Q24b.y,Q25a.y,Q25b.y,Q26a.y,Q26b.y,Q27a.y,Q27b.y,Q28a.y,Q28b.y,Q29a.y,Q29b.y,Q30a.y,Q30b.y,Q31a.y,Q31b.y,Q12c,Q6c,Q27c,Q19c,Q26c,Q5c,Q30c,Q1c,Q8c,Q11c,Q14c,Q15c,Q21c,Q17c,Q18c,Q3c,Q28c,Q22c,Q10c,Q4c,Q9c,Q24c,Q16c,CurrentMajor,ChangeMajor,CurrentInterest,SemesterInterest,SI_why,PhysGradSchool,SciMathGradSchool,NonAcadJob,MedSchool,ProfSchool,K12Teacher,CollegeTeacher,NonSciJob,GenderCode,Consent,Gender,IsTransformed.y,Gender_Text,AmerInd.AlaskaNat,Asian,Black,Hispanic,NatHaw.PacIsl,White,Other,Other_Text,Expertlikepost,PRO_Expertlikepost,Course
2162,5.28E+18,phys252-fa18,1,1,1,1,-1,1,1,-1,-1,0,1,1,1,-1,1,1,1,0,1,-1,1,1,1,-1,1,1,1,-1,1,0,1,-1,0,1,1,1,1,1,1,-1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,-1,1,1,1,1,0.6,0.833333333,1,1,1,1,1,1,1,0,-1,1,1,1,1,-1,1,0,1,0,1,-1,1,1,1,0,1,0,0,-1,1,1,1,-1,-1,-1,0,-1,1,1,1,-1,-1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,-1,1,0,1,2,1,2,5,3,5,3,4,4,5,,4,2,2,5,5,2,5,4,4,4,3,4,4,,2,2,"Like I said above, physics doesn't interest me. The labs and lectures don't pertain to what I want to do in real life. ",2,2,2,1,2,2,2,2,2,1,M,1,,,,,,,1,,,0.466666667,0.8,252
2163,-5.96E+18,phys252-fa18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0.833333333,0.833333333,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,0,0,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,2,1,1,5,1,5,3,3,3,2,1,4,1,2,4,5,4,4,4,4,2,3,5,13,,2,2,"My dad's a physicist, so I reached a certain level of appreciation for physics a long time ago. ",2,2,2,1,2,2,2,2,1,1,F,1,,,,,,,1,,,0.6,0.666666667,252
2164,3.26E+18,phys252-fa18,1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,0,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,0,1,1,1,0,1,1,1,-1,1,0,1,-1,1,1,1,1,0.533333333,0.933333333,1,-1,1,1,1,1,1,-1,-1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,0,1,-1,1,1,1,0,1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,-1,3,1,4,5,1,5,3,3,4,5,3,3,3,3,5,5,5,5,4,5,4,4,5,4,,1,2,,2,2,2,2,2,2,2,2,2,1,M,1,,,,,,,,,,0.4,0.833333333,252
2165,-5.24E+18,phys252-fa18,1,1,-1,1,1,-1,1,-1,-1,0,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0.733333333,0.8,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,5,2,4,5,5,5,5,5,5,5,4,4,5,5,5,4,5,5,4,5,3,5,4,4,,2,1,I felt i got to experiment many different laws and equations which was interesting,2,2,2,1,2,2,2,2,2,1,M,1,,,,,,,1,,,0.866666667,0.9,252
2166,3.99E+18,phys252-fa18,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,0.633333333,0.633333333,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,13,,3,2,Will not be beyond my current interests as i have other passionate career goals,2,1,2,1,2,2,2,2,2,1,M,1,,,1,,,,,,,0.633333333,0.633333333,252
2167,7.85E+17,phys252-fa18,1,1,0,1,0,1,0,-1,-1,-1,0,1,0,-1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,-1,-1,1,0,1,0,1,1,-1,0,1,1,1,0.6,0.233333333,1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,13,,1,3,,2,2,2,2,1,2,2,2,1,1,F,1,,,,,,,1,,,0.6,0.6,252
2168,1.63E+18,phys252-fa18,1,1,1,0,1,1,1,1,-1,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,0,1,-1,-1,-1,1,1,1,1,1,1,1,-1,0,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,1,0,1,1,1,1,0.566666667,0.866666667,1,1,1,-1,1,1,1,-1,-1,1,1,-1,1,0,1,1,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,1,-1,-1,1,1,5,5,4,5,5,4,4,5,4,5,5,5,5,5,4,5,5,4,5,5,5,5,5,2,,2,2,It reaffirmed my thoughts ,2,2,2,1,1,2,2,2,2,1,M,1,,,,,,,1,,,0.6,0.933333333,252
2169,3.50E+18,phys252-fa18,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.866666667,0.866666667,1,1,1,1,1,1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,-1,-1,-1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,4,1,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,13,,1,2,"The experiments were fun, but I barely understood them. ",2,2,2,1,2,2,2,2,1,1,F,1,,,,1,,,,,,0.833333333,0.866666667,252
2170,5.01E+18,phys252-fa18,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,0.866666667,0.933333333,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,0,0,1,-1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,4,5,1,5,5,5,5,5,1,1,5,5,4,5,5,5,5,3,5,5,5,13,,3,1,"I'm in two physics labs and a physics lecture, so doing physics a lot has increased my interest",2,1,1,1,2,2,1,2,1,1,F,1,,,,,,,1,,,0.8,0.933333333,252
2171,-5.92E+18,phys252-fa18,1,1,1,1,1,1,1,0,0,1,1,1,1,-1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,-1,0,1,1,1,1,-1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0.666666667,0.833333333,1,1,1,1,1,-1,-1,-1,-1,1,1,0,1,-1,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,-1,-1,1,1,1,1,1,1,1,1,1,1,4,1,2,4,4,5,2,5,5,3,3,3,4,3,4,5,5,5,4,4,3,4,4,4,0,1,3,I was already confused to begin with and the lab didnt help to solidify any concepts,2,2,2,2,1,2,2,2,1,1,F,1,,,,,,,1,,,0.633333333,0.8,252
2172,-7.93E+18,phys252-fa18,1,1,1,0,1,1,1,-1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-1,0,1,1,1,0.633333333,0.766666667,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,4,3,4,5,2,5,4,4,4,5,4,5,5,4,5,5,5,5,5,5,4,4,4,13,,3,2,,2,2,2,2,1,2,2,2,1,1,F,1,,,,,,,1,,,0.7,0.766666667,252
2173,-6.01E+18,phys252-fa18,1,1,1,1,0,-1,-1,-1,-1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1,0,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,0,1,1,1,0.666666667,0.7,1,1,1,1,1,1,1,-1,-1,1,1,1,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,0,1,1,-1,-1,1,1,0,1,1,1,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,4,2,4,5,4,5,5,5,5,5,4,5,5,5,4,5,4,5,5,5,5,4,3,12,13,3,2,This is a required class I had to take.,2,2,2,2,1,2,2,2,1,1,F,1,,,,,,,1,,,0.666666667,0.9,252
2174,-6.20E+18,phys252-fa18,1,1,,-1,1,-1,1,-1,-1,1,1,0,1,-1,0,1,1,0,1,0,1,1,1,-1,0,1,1,0,1,1,1,-1,1,-1,1,1,1,1,0,1,1,-1,0,0,1,-1,1,1,1,1,0,1,1,-1,0,-1,0,-1,-1,1,1,1,0.433333333,0.666666667,1,1,1,1,1,0,-1,1,0,1,1,0,1,-1,-1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,-1,-1,0,1,1,1,1,1,0,-1,1,1,0,1,1,1,0,-1,1,-1,0,-1,-1,-1,0,-1,0,1,4,2,3,3,3,4,4,3,4,4,5,4,4,4,4,5,4,4,3,4,4,4,3,4,,2,2,"The labs are not very effective towards my understanding of physics. Only one lab was interesting, it was simple and easy to understand.",2,2,2,2,1,1,2,2,1,1,F,1,,,1,,,,,,,0.433333333,0.633333333,252
2175,8.38E+17,phys252-fa18,1,1,1,0,1,1,1,-1,-1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,0,1,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,0.733333333,0.933333333,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,1,-1,1,0,0,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,1,4,4,3,5,1,4,3,4,5,5,4,2,5,4,5,5,5,5,4,5,5,4,4,13,,3,1,I was able to learn more about the real life applications of what I am currently learning in PHY232.,2,1,1,2,1,2,2,2,1,1,F,1,,,,,,,1,,,0.733333333,0.9,252
2176,6.30E+18,phys252-fa18,1,1,1,1,1,1,1,0,-1,1,1,-1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,0.7,0.9,1,1,1,1,1,1,1,-1,-1,1,1,0,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,1,-1,-1,1,1,1,1,0,1,-1,0,0,1,0,0,-1,-1,0,0,1,1,4,2,4,3,4,4,3,5,4,3,4,3,3,4,4,3,5,5,5,4,4,5,3,12,,2,2,,2,2,2,2,1,2,2,2,1,1,F,1,,,,,,,1,,,0.533333333,0.766666667,252
2177,5.58E+18,phys252-fa18,1,1,1,1,1,1,1,-1,-1,-1,1,-1,1,-1,1,0,1,0,1,0,1,1,1,1,1,1,1,-1,1,0,1,0,0,-1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,-1,1,0,1,-1,1,1,1,1,0.366666667,0.866666667,1,1,1,1,1,-1,1,-1,1,0,1,-1,1,-1,1,1,1,1,1,0,1,1,1,0,1,0,1,-1,1,1,1,0,-1,-1,1,-1,1,-1,-1,1,0,1,1,1,1,-1,1,-1,1,1,1,0,1,1,1,1,1,-1,1,1,1,5,1,1,4,2,4,3,5,5,5,2,4,4,3,5,4,4,5,4,4,4,2,4,13,,2,2,because i don't care about physics and just took this because i needed this class to graduate.,2,1,1,2,1,2,2,1,1,1,F,1,,,,,,,1,,,0.433333333,0.9,252
2178,2.74E+18,phys252-fa18,1,1,1,1,1,0,1,1,-1,0,1,0,1,-1,1,1,1,0,1,0,1,1,1,-1,1,1,1,-1,1,1,1,0,1,-1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,-1,1,1,1,1,0.533333333,0.9,1,1,1,0,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,-1,1,1,-1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,1,0,1,4,2,4,3,2,5,4,4,4,5,3,3,4,3,4,5,4,5,5,5,3,3,4,4,,2,1,I was able to make connections I previously could not.,2,2,2,1,2,2,2,2,1,1,F,1,,,,,,,,1,Arab,0.633333333,0.866666667,252
2179,2.74E+18,phys252-fa18,1,1,1,1,1,0,1,1,-1,0,1,0,1,-1,1,1,1,0,1,0,1,1,1,-1,1,1,1,-1,1,1,1,0,1,-1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,-1,1,1,1,1,0.533333333,0.9,1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,5,4,5,3,2,5,5,5,5,4,4,3,5,3,5,5,5,5,5,5,5,4,4,4,,2,1,Concepts started to make more sense through the experiments.,2,2,2,1,2,2,2,2,1,1,F,1,,,,,,,,1,Arab,0.833333333,0.9,252
2180,-2.13E+18,phys252-fa18,1,0,1,1,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,-1,0,1,1,1,1,0,1,-1,0,0,0,1,1,1,0,-1,-1,1,1,-1,-1,1,1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,-1,1,-1,1,-1,-1,1,1,1,0.5,0.7,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,-1,0,1,1,1,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,1,2,1,5,4,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,13,,2,3,This class was too much work to be 1 credit. I didn't learn that much and the TAs were not great and really made me not like Physics. ,2,2,2,2,1,2,2,2,1,1,F,1,,,,,,,1,,,0.533333333,0.8,252
2181,-2.13E+18,phys252-fa18,1,1,1,1,1,1,1,-1,1,,,0,1,-1,1,0,-1,1,1,1,1,1,1,-1,1,0,1,-1,1,1,1,1,1,-1,-1,0,0,-1,-1,1,0,-1,-1,1,0,1,1,1,1,0,1,-1,1,-1,1,-1,0,-1,-1,1,1,1,0.433333333,0.666666667,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,-1,0,1,1,1,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,1,2,1,5,4,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,13,,2,3,This class was too much work to be 1 credit. I didn't learn that much and the TAs were not great and really made me not like Physics. ,2,2,2,2,1,2,2,2,1,1,F,1,,,,,,,1,,,0.533333333,0.8,252
2182,5.77E+18,phys252-fa18,1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,1,1,1,-1,0,0,1,1,0.733333333,0.833333333,1,1,1,1,1,1,1,0,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,0,1,1,0,1,1,1,-1,-1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,-1,1,1,1,4,2,2,5,3,5,5,5,5,5,5,4,5,3,3,5,5,5,5,3,4,4,4,13,,1,3,I did not enjoy taking the course and the lab at the same time. ,2,1,2,1,2,2,2,2,1,1,F,1,,,,,,,1,,,0.666666667,0.866666667,252
2183,5.77E+18,phys252-fa18,1,1,1,0,0,1,1,0,-1,1,1,1,1,-1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,-1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,-1,0,1,1,0,1,1,1,-1,0,1,1,1,0.566666667,0.766666667,1,1,1,1,1,1,1,0,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,0,1,1,0,1,1,1,-1,-1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,-1,1,1,1,4,2,2,5,3,5,5,5,5,5,5,4,5,3,3,5,5,5,5,3,4,4,4,13,,1,3,I did not enjoy taking the course and the lab at the same time. ,2,1,2,1,2,2,2,2,1,1,F,1,,,,,,,1,,,0.666666667,0.866666667,252
2184,6.55E+18,phys252-fa18,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,-1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,0.7,0.8,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,0,-1,-1,1,1,1,1,1,1,0,1,1,1,5,3,4,3,3,5,5,5,4,4,2,3,4,3,4,5,5,5,5,4,5,4,5,12,,3,1,Because i started to understand it better.,2,2,2,1,2,2,1,2,2,1,M,1,,,,,,,1,,,0.8,0.833333333,252
2185,4.65E+18,phys252-fa18,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0.833333333,0.833333333,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,5,5,5,5,3,5,5,5,5,5,5,5,5,2,5,5,5,5,,5,5,5,5,13,,4,2,,2,1,2,1,1,2,2,2,1,1,F,1,,,1,,,,,,,0.833333333,0.833333333,252
2186,8.25E+18,phys252-fa18,1,1,0,1,1,1,1,-1,-1,-1,1,1,1,-1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,-1,0,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,1,0,1,1,1,-1,1,1,1,1,0.666666667,0.866666667,1,1,-1,1,1,1,1,-1,-1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,-1,1,1,1,5,4,4,5,4,5,5,4,5,5,3,3,4,4,5,5,4,5,4,4,5,5,4,13,,2,1,I like the material learned in this class.,2,1,1,1,2,2,2,2,1,1,F,1,,,,,1,,,,,0.633333333,0.933333333,252
2187,-3.19E+18,phys252-fa18,1,1,0,1,1,0,0,-1,-1,0,0,1,0,-1,-1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.4,0.333333333,1,1,1,1,1,1,1,-1,-1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,-1,-1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,5,4,4,4,4,5,4,5,4,5,4,4,5,4,4,5,5,5,5,5,4,4,4,4,,2,2,,2,2,2,2,2,2,2,2,1,1,F,1,,,,,1,,,,,0.5,0.5,252
2188,-2.52E+18,phys252-fa18,1,1,1,1,1,0,1,-1,0,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,-1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.7,0.9,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,4,5,2,5,4,5,5,4,4,2,4,3,2,5,4,4,1,5,4,3,3,4,,3,1,"I enjoyed the experiments and learned a lot from them. I especially learned from the charge mass of an electron experiment, as well as the eye lens experiment.",2,2,2,1,2,2,2,2,2,1,M,1,,,,,,,1,,,0.866666667,0.9,252
2189,3.38E+18,phys252-fa18,1,-1,1,1,1,-1,1,1,1,0,1,-1,1,0,1,1,1,-1,1,-1,1,1,1,-1,1,1,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,0.566666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,0,1,1,1,-1,0,1,1,4,1,1,4,5,4,4,4,4,5,3,4,4,3,5,4,2,4,4,2,4,4,3,4,,3,1,Because the class was fun!,2,1,1,2,2,2,2,2,1,1,F,1,,,,,,,1,,,0.8,0.933333333,252
2190,-1.23E+17,phys252-fa18,1,1,1,1,1,0,-1,-1,-1,1,1,1,1,-1,1,0,1,1,1,0,1,1,1,-1,1,1,1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,0,1,1,-1,1,1,1,1,1,1,-1,-1,1,1,-1,1,0,1,-1,1,1,1,1,0.533333333,0.8,1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,0,1,1,1,-1,1,1,1,4,3,4,2,4,5,4,5,4,5,4,4,5,4,4,5,3,4,5,4,4,4,5,13,,2,3,I do not like how this lab was run ,2,2,2,2,1,2,2,2,1,1,F,1,,,,,,,1,,,0.666666667,0.9,252
2191,-1.23E+17,phys252-fa18,1,1,1,1,1,0,1,-1,-1,0,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,-1,-1,1,1,0,1,1,1,-1,1,1,1,1,0.633333333,0.833333333,1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,0,1,1,1,-1,1,1,1,4,3,4,2,4,5,4,5,4,5,4,4,5,4,4,5,3,4,5,4,4,4,5,13,,2,3,I do not like how this lab was run ,2,2,2,2,1,2,2,2,1,1,F,1,,,,,,,1,,,0.666666667,0.9,252
2192,-2.32E+18,phys252-fa18,1,1,1,0,1,1,1,-1,1,1,0,1,1,-1,1,1,1,-1,1,-1,1,1,1,-1,1,1,1,1,1,-1,1,-1,1,0,1,0,1,0,-1,-1,1,1,1,0,1,-1,1,1,1,-1,1,1,1,0,1,1,1,-1,1,1,1,1,0.433333333,0.933333333,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,-1,1,1,1,-1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,-1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,4,3,3,4,3,5,4,5,5,5,4,3,5,5,5,5,3,4,4,4,5,4,4,4,,2,1,"I enjoyed learning things about electricity, light, etc.",2,1,1,2,2,2,2,2,1,1,F,1,,,,,,,1,,,0.533333333,0.966666667,252
